s ../csv/Space BLOBz Tier S.csv 980
a ../csv/Space BLOBz Tier A.csv 7200
b ../csv/Space BLOBz Tier B.csv 11348
c ../csv/Space BLOBz Tier C.csv 17815
#,Address,BLZ,Points,S,A,B,C
1581,0x55f9ED4581eaF01600Ab280B79D8f6c0b62F52Df,2898.414,3000,0,3,0,0
1581,0x574EecC02e3743457DBE3D20Fdc2d9Ca7096884D,2898.414,3000,0,3,0,0
1581,0x5894FC5d4225aFe25F2e04a77C8cd04fD57dDfCF,2898.414,3000,0,3,0,0
1581,0x5bee07ead6719c12Bfe3b9AA2F8005300564aB04,2898.414,3000,0,3,0,0
1581,0x617AB2E83559FDa088136f4F22Ae07e45c5C8757,2898.414,3000,0,3,0,0
1581,0x638FdCA1aAFCC4d1f6F59c81C8EB4Ba587A13F8B,2898.414,3000,0,3,0,0
1581,0x642806b57eEc9DeC5e02fE2947b045Aa8fe2aBe8,2898.414,3000,0,3,0,0
1581,0x64632EDa28CE56F8638555baeA5F306d75A7d0cC,2898.414,3000,0,3,0,0
1581,0x6482253A76088854D3f44f22F96E4a9174D1d0c1,2898.414,3000,0,3,0,0
1581,0x66D60cDB2133522B0d2e17B889b8AB911095D896,2898.414,3000,0,3,0,0
1581,0x675aA1027C104C605FF7aD4Aa9197c29dF85d660,2898.414,3000,0,3,0,0
1581,0x6854FFFA71A4aE49df700d087D377a297C595386,2898.414,3000,0,3,0,0
1581,0x6A08D63d96bC3c27E48f03cbE947a14d849ef658,2898.414,3000,0,3,0,0
1581,0x6CEd926bfB22A6C1AEaD814F1D52f10821c4FBF4,2898.414,3000,0,3,0,0
1581,0x70F7e43719A23E6536368891F214613b5e2BC6e2,2898.414,3000,0,3,0,0
1581,0x76d8Ad69D7695c9621453Cb768D73F7060e4f9A8,2898.414,3000,0,3,0,0
1581,0x7796D7E2F04b2854cB32F52C6014bEe89fD93C18,2898.414,3000,0,3,0,0
1581,0x77DFC9264676AdB779aCdEEeCA199c8A87d0A893,2898.414,3000,0,3,0,0
1581,0x81a80E8793BB8244dB24951F6Afa5B07eA5F1A31,2898.414,3000,0,3,0,0
1581,0x829A2Eab39aBB84C1E0Aa621736a14443b5c5075,2898.414,3000,0,3,0,0
1581,0x853Fe8199b241e6dcD974defbB912cd5cb4483FF,2898.414,3000,0,3,0,0
1581,0x8B139211fD5f39C9f4943D0C2039957E8609e960,2898.414,3000,0,3,0,0
1581,0x8eC1f5911134323b6516d575c50f8E578cD9c621,2898.414,3000,0,3,0,0
1581,0x915D72Fd6Cf53c34D6b7C238be60a79d5214C452,2898.414,3000,0,3,0,0
1581,0x921761a6b17d5B707f51338EcE4dCD034292f087,2898.414,3000,0,3,0,0
1581,0x930e7333Ea9Bd9Bc06175ED5446cB5Be83cB7c31,2898.414,3000,0,3,0,0
1581,0x94061E6dFF5E6474987be0D3B75975Db9b1A846C,2898.414,3000,0,3,0,0
1581,0x9a8394a13aCDDacF438Dd6Decb2E79B5148c8488,2898.414,3000,0,3,0,0
1581,0x9cEAD5773F576E9aE649251339B5F71C21EdEE3c,2898.414,3000,0,3,0,0
1581,0xA6864C6b3F418d26aC231b09488f5a6C821f7147,2898.414,3000,0,3,0,0
1581,0xAeB3c9Ca208E414d248C32437a5D1f7650902Dd6,2898.414,3000,0,3,0,0
1581,0xB0d37023043099797dfbD2bAefc20f930279dC21,2898.414,3000,0,3,0,0
1581,0xB4DdE601f40DB20892129d4558FbfA7219f46E98,2898.414,3000,0,3,0,0
1581,0xB6694a172888c067694ed44a5076C3EF8C975f5d,2898.414,3000,0,3,0,0
1581,0xB6e4E573198ED63d5c0CA68b7fd3c18f5655a6B3,2898.414,3000,0,3,0,0
1581,0xB9773E460fBC0B47f0A392F090E46FD381C42d07,2898.414,3000,0,3,0,0
1581,0xB997b765e29A14252891C102Ec2eC246F8f35DA4,2898.414,3000,0,3,0,0
1581,0xBBD5d3d0A362D19976390e1D7cB284DB559E5571,2898.414,3000,0,3,0,0
1581,0xBd1312879b55C8B5b093f019fd91B60C11D50e71,2898.414,3000,0,3,0,0
1581,0xC5Fb81707b15e7AE661cf0BBB8E64cB196027162,2898.414,3000,0,3,0,0
1581,0xCD531EfADb2a5Fc230EE1B55a510Faa5E33a2FB8,2898.414,3000,0,3,0,0
1581,0xD0060dbfeCfddbf14995288021C91AEA2Ee9abf0,2898.414,3000,0,3,0,0
1581,0xD5D0c70A768a0489695596bB48030a3148a5BD13,2898.414,3000,0,3,0,0
1581,0xD92fd328bF6BD103E6b36903dC9a42EcE0DD4E74,2898.414,3000,0,3,0,0
1581,0xD99ed378Cb155D070E29d680c6C32cb18f01D517,2898.414,3000,0,3,0,0
1581,0xDE43aba29De4F21412504fF549A5D6A305D690D1,2898.414,3000,0,3,0,0
1581,0xDF57F21e7ffA60E40B407a4a8276BA8C39E2fC89,2898.414,3000,0,3,0,0
1581,0xF0dc9b0cDFAda96eeeC67B684B70d2c90A840170,2898.414,3000,0,3,0,0
1581,0xF2F3A7860e6BAF5706A84ab5a87e465250BDfD5B,2898.414,3000,0,3,0,0
1581,0xF72131e357295dDBED1C478096Bb81D90eFf0c19,2898.414,3000,0,3,0,0
1581,0xF7c79d5F3b77193AAfc74a5B0FF3f1dB18AE47b1,2898.414,3000,0,3,0,0
1581,0xa13CB09D27Ca0942AB910d9bcCDfcc3a22aEb4b3,2898.414,3000,0,3,0,0
1581,0xa465e30CaD80eF8F1109EA0A6C177749Cca73657,2898.414,3000,0,3,0,0
1581,0xa47418e0ef4C3d7903Bdf4f36D92426fb8B0268D,2898.414,3000,0,3,0,0
1581,0xaF727f8e908353844db2790a5FfB39ce9403c9C7,2898.414,3000,0,3,0,0
1581,0xb21229aA461A2f3Cf49dEC2ED70bE9CC3088d032,2898.414,3000,0,3,0,0
1581,0xbD5A8323E83C50CEd1829D39FAfAF8Ab63d9B29A,2898.414,3000,0,3,0,0
1581,0xbd0c31D74B3282e17434D3061bE1E488bF8c1cE1,2898.414,3000,0,3,0,0
1581,0xc57A536df8d6F8F4307104EbA9811098cA535614,2898.414,3000,0,3,0,0
1581,0xcf1d38433E1e1e835590618af19F8cad3Eec8F69,2898.414,3000,0,3,0,0
1581,0xd7E14e6D6C04e4abb671C0d02eA9655ea0a149d4,2898.414,3000,0,3,0,0
1581,0xe5A6DF02bA73FBE067f74353d6E92078785f38ed,2898.414,3000,0,3,0,0
1581,0xe9541C48ecb051a6616F7f1eC8A8f73810C85164,2898.414,3000,0,3,0,0
1581,0xe97C8CD528b9382abc7d504FDF55A559B4b1CE51,2898.414,3000,0,3,0,0
1581,0xf33724E05f296eCBC3E5BA09254D60A4B057dE45,2898.414,3000,0,3,0,0
1581,0xf51CE4614232337920AD06Bb718dAFB6103BdE02,2898.414,3000,0,3,0,0
1691,0x52fb93047ACf981C64a3d54f9FB63d1634293766,2830.784,2930,0,2,9,3
1691,0xCB1C95D4EEb73b66529342eC0059204368F555e7,2830.784,2930,0,2,9,3
1691,0xa08F235264EC058333DBbDF2be8dc57751dC2210,2830.784,2930,0,2,9,3
1691,0xa3dF90Bf8E8183A74b537B27e3955BA7D8De199c,2830.784,2930,0,2,9,3
1691,0xdc30c9dE85e762909715234edC89203d7b76F808,2830.784,2930,0,2,9,3
1696,0x0347e5D3B6cF5697349807Aa1ba3D076643A32d1,2821.123,2920,0,2,9,2
1696,0x120E5EFb2640fc3D550055b5940Cc0F62472DbfF,2821.123,2920,0,2,9,2
1696,0x3d446c9528f5deC1848dbe4CC6D4fd2c432b336c,2821.123,2920,0,2,9,2
1696,0x48B6af1CcE25922AA9E793352fC08f9AbDd2eF57,2821.123,2920,0,2,9,2
1696,0x53dDd4B7cE0Cd928e3D1052Cd47F0cF041eDb68D,2821.123,2920,0,2,9,2
1696,0x63139B84A13162aF2A4601226C0059446B6e5922,2821.123,2920,0,2,9,2
1696,0x7241F8C96055EA073630fcAE484104C4590E2a7C,2821.123,2920,0,2,9,2
1696,0x75079b061f9370E665dADB7192aab451CFB41a2A,2821.123,2920,0,2,9,2
1696,0xFeDdE72BA1633d8d69d32C9Ea6Ff561Ea3451Af8,2821.123,2920,0,2,9,2
1705,0x07155E53A112e92dAE2b7D95F42E23264f2F426d,2811.462,2910,0,2,9,1
1705,0x0B2B7782Aef4C5097Dd99106063C67805C38F0A6,2811.462,2910,0,2,9,1
1705,0x0e1B549ecbda4C7A2e29939F5b8CfB4BeE1Df85A,2811.462,2910,0,0,19,101
1705,0x0e200B8DA923e300Bde26919819B9846EA7F16fe,2811.462,2910,0,2,9,1
1705,0x1B74B46D39DDBFb7D643DCa37D0b4BfFDe4e28ec,2811.462,2910,0,2,9,1
1705,0x1FbD93bd11Fc24BEF2059DA340b6f151d7cf28Df,2811.462,2910,0,2,9,1
1705,0x31f49A7925095d0E7827328c9Ac6B8B68c0B0c01,2811.462,2910,0,2,9,1
1705,0x3B5785022610193CF0bDEE63CEfbDd6AcaC1760D,2811.462,2910,0,2,9,1
1705,0x41cc4Cb5ceda87D855758c5d680f435dCC3719d4,2811.462,2910,0,2,9,1
1705,0x422527527832c8Ab7481A597bc06F59f295302FF,2811.462,2910,0,2,9,1
1705,0x42aDE60A42AF8C6cb9563Bf97dBc9088c1c88085,2811.462,2910,0,2,9,1
1705,0x47f38EbAB9594AF1653350D710E3624AEC98eA24,2811.462,2910,0,2,9,1
1705,0x4a6cA27455a7dDF31b9CF984D36184A079193c19,2811.462,2910,0,2,9,1
1705,0x5aF5fC4DD38F1b4ad5AAC1e6F4E635a7DE1A0621,2811.462,2910,0,0,29,1
1705,0x6263a12c3d8AD2f7BaC221b460408496B9c9f0Ab,2811.462,2910,0,2,0,91
1705,0x65f393BcADCd9A4D5f7018360Ee046471E4Ba2DD,2811.462,2910,0,2,9,1
1705,0x697fd4993D38cDA66D8cd78B26CDca35FE8fB767,2811.462,2910,0,2,9,1
1705,0x70cF00f05f2BB1aa976529be19Cd97a51606886c,2811.462,2910,0,2,9,1
1705,0x71b8111517a74AF2954ea81089675A5E01f7e261,2811.462,2910,0,2,9,1
1705,0x756380619917488E7Cd1B5c191A2794C610fAF0d,2811.462,2910,0,2,9,1
1705,0x778AcaadE9ee513e96e72c1f082C5A24925FDE65,2811.462,2910,0,2,9,1
1705,0x794aC564d2F7b6e4d5F79F0664cCCd79d59C11DB,2811.462,2910,0,2,9,1
1705,0x7b24c61C359b3a4D4824023F87C8F7e1C40527D8,2811.462,2910,0,2,9,1
1705,0x7bCd782D558211d8feaEB63C5e4a695aee7667c8,2811.462,2910,0,2,9,1
1705,0x82A0F25b6FE7E406c2c6E7884342164D7A9438c0,2811.462,2910,0,2,9,1
1705,0x83B05dcDf9Fc5c621B66ee17c83A4Bc00a28b4E2,2811.462,2910,0,2,9,1
1705,0x84A55E4Bb3F608908E31be59F41502932F3a5777,2811.462,2910,0,2,9,1
1705,0x853D18353Ac666E87dB98c59550F2C7068f55cD7,2811.462,2910,0,2,9,1
1705,0x8C533d64b7cbA7B2396499b04b49349962364f28,2811.462,2910,0,2,9,1
1705,0xA007b32a547DedC58186D34200D5BCfB65A02800,2811.462,2910,0,2,9,1
1705,0xAf3cea44C410277Ea1CA3D8A392AFfaD19A94140,2811.462,2910,0,2,9,1
1705,0xB56E3dA72247a3D6A751b186D46C531720A7D5F2,2811.462,2910,0,2,9,1
1705,0xC3ae5295754bc774d9d5C3f65afbEeB26dDdc757,2811.462,2910,0,2,9,1
1705,0xD2FCdE09Eb2D577A16De6fb51dc3c95A1B9E0Fb2,2811.462,2910,0,0,29,1
1705,0xD6faA97035080Ff24728c4d352c14fa9eDeeBBe3,2811.462,2910,0,2,9,1
1705,0xD902cCb411E6B576Ed567159e8e32e0dd7902488,2811.462,2910,0,2,9,1
1705,0xE966f783048C099AFfBFDF08B2D06971Fe1E8719,2811.462,2910,0,2,9,1
1705,0xEC4E11945F756BdF7d7aBf8EcE7254F22F2D0e1e,2811.462,2910,0,2,9,1
1705,0xEFf92D36d16f4f7CF0D81feFECB701a42611b38C,2811.462,2910,0,2,9,1
1705,0xEcB7Ac4cd564Ac3EF7c0CD566A36aeA43e2F82Cb,2811.462,2910,0,2,9,1
1705,0xF1faA1029Aa215A686b25524B72e8e60449A3515,2811.462,2910,0,2,9,1
1705,0xb007fE067b7CaCa64359828026E629a8e0bADc54,2811.462,2910,0,2,9,1
1705,0xb34e9Af4660F9F9568ce62dbF2813ee282fFDcF9,2811.462,2910,0,2,9,1
1705,0xbA6E1F06B65dd09070E4b5605d9b5dBCe501B2Af,2811.462,2910,0,2,9,1
1705,0xbc3Fd5dED7769190f9244c41F35Ea7e14480b683,2811.462,2910,0,2,9,1
1705,0xbc43691Ba9EB7adFe469F090ad570f3FFA29cd36,2811.462,2910,0,2,9,1
1705,0xc20d20efDe088571f0ca4De890252BE17a16d04d,2811.462,2910,0,2,9,1
1705,0xc317b591DFd423C689B509048fE01A90a1920C99,2811.462,2910,0,2,9,1
1705,0xd65660E8A23fD667ECE62AE7dDc45F38E0AEC68c,2811.462,2910,0,2,9,1
1705,0xeC076f81a021a61c5eBfd13D5A3da0CD2626611d,2811.462,2910,0,2,9,1
1705,0xeCF48883401Fb5861D39f1E06839e92260690C12,2811.462,2910,0,2,9,1
1705,0xf1606C7bd4AAdFE7e0b7939BC0D26721C03986a9,2811.462,2910,0,2,9,1
1705,0xf27BA6b11523B389d4bA803E5A2d4DFd3402FA0c,2811.462,2910,0,2,9,1
1705,0xf36E5c04CDb9B465ce44e125c679F9D7A7FC799A,2811.462,2910,0,2,9,1
1705,0xf937F60BeA998d5B94d2aB72080533d423567719,2811.462,2910,0,2,9,1
1705,0xfCcDeD397CCFF61175089875AAdf0473513E0eb3,2811.462,2910,0,2,9,1
1705,0xfeAF7c4935dB62523f754E7821cF625ED54651b9,2811.462,2910,0,2,9,1
1762,0x06799433a4a57a1DD497623b803D0a007387fC5e,2801.8,2900,0,2,9,0
1762,0x2B1Dc568d145544a85f374b73Eb2303008Fc4993,2801.8,2900,0,2,9,0
1762,0x2Df4c1e392d5A8637bbDb2256Cb28D94266700A7,2801.8,2900,0,0,29,0
1762,0x2Fd1d8EAa6Ed1B424c2D03Ce5eADdE9F301c3235,2801.8,2900,0,2,9,0
1762,0x3077aC78904900B978A9eAF2919EBe73971053dB,2801.8,2900,0,2,9,0
1762,0x4479e1cd65e1e7E0490BAE4A428091A7F28023c1,2801.8,2900,0,0,19,100
1762,0x4CbdB846000c21639055cDF36E702623dCbc9126,2801.8,2900,0,0,29,0
1762,0x540C6f0f5090E276afCB8591F3914cd7753848BD,2801.8,2900,0,2,9,0
1762,0x5bbF96EB65a48E1Cf0FE94DBD671b8067B5B291c,2801.8,2900,0,2,9,0
1762,0x66e3034Db3b1c322c6f04e559B629eA9EFf51210,2801.8,2900,0,0,29,0
1762,0x9554Cd697Af2A6d2c27021B6363f7E96779EAe60,2801.8,2900,0,2,9,0
1762,0x995461AE0aafa253440DbB6B92F279A8E85E9e3e,2801.8,2900,0,2,9,0
1762,0x9CAfeFA87117874310431249E791EcC0533043D3,2801.8,2900,0,2,9,0
1762,0x9f8bd062b5e6319fCFAe0280ef7C5e9F814eA755,2801.8,2900,0,0,29,0
1762,0xA4972aC53998887D20FD17297cDB54f749BfeCA3,2801.8,2900,0,2,9,0
1762,0xA7c7Edc67524091B6199DfC533b7fe28111F2009,2801.8,2900,0,2,9,0
1762,0xAAFC6648ceBd0bD66D66C1426b90D20D8B3910D7,2801.8,2900,0,2,9,0
1762,0xCb36F8580A36788A48518dEC95Ea458357E64E30,2801.8,2900,0,0,29,0
1762,0xD30C4bD0bfC18cd1B3b3664E638cF06223F1a0F1,2801.8,2900,0,2,9,0
1762,0xF91d05c64a7c58F1B3697f825ad10E15c08CdC01,2801.8,2900,0,0,29,0
1762,0xcd18bc7Df2f25A54560A7615ce6437d8cBB61CDb,2801.8,2900,0,2,9,0
1762,0xd165fD351d18Aa303732F289832E567b9EAE0D39,2801.8,2900,0,2,9,0
1762,0xeab4478D5F99D86B6311880161cA0243DAB07F57,2801.8,2900,0,2,9,0
1762,0xf1653323d095392caA4f8787943D84b4690c5e41,2801.8,2900,0,0,29,0
1786,0x3540D804e6124757A49B805E944B48d14cb78B74,2763.155,2860,0,2,8,6
1786,0xAcb704699E1e2834a9078a6b5e6F928F35efA94B,2763.155,2860,0,2,8,6
1788,0x111c8909072c7339E47D38368D416F8FB39d8191,2685.864,2780,0,2,7,8
1789,0xC7e223976061bc6BB9c9b612ABdDB36e82932e1A,2666.541,2760,0,2,7,6
1790,0x2096F92305F3e3C6FC5749d09084cADB7B8568ab,2647.218,2740,0,2,7,4
1790,0x2226A373D59c019Ab865B3688b0046630251bb7F,2647.218,2740,0,2,7,4
1790,0x224DA825E0c96fc56689eF47Ea9b3822EE85E5ef,2647.218,2740,0,2,7,4
1790,0x26641Ce917fC7Fd82C1b42FFa8257CBE137590dA,2647.218,2740,0,2,7,4
1790,0x282E770bACFAe4550032aC796464CDe32f69faed,2647.218,2740,0,2,7,4
1790,0x2C9A8ADD958f9766e38F40f7dCd8Fa5e64D1B7d3,2647.218,2740,0,2,7,4
1790,0x32eCbf5e253322c9b829302B7e5543A51ba491b6,2647.218,2740,0,2,7,4
1790,0x4351b28c70FD7Ca621e0FA9A977ec58Ee89d2e81,2647.218,2740,0,2,7,4
1790,0x4c15AEC56b6Dd0d133770711C075370E3E30842D,2647.218,2740,0,2,7,4
1790,0x5DA3a6948ebF80A4ABf2AbA476A503c7cDEfC82E,2647.218,2740,0,2,7,4
1790,0x7a0354Bb1877E5B5E2F8C45863633C5dEba5F94C,2647.218,2740,0,2,7,4
1790,0x94dF94fb552EE3a466991a022470618E7D429F5b,2647.218,2740,0,2,7,4
1790,0xA4d19F0b395DEAcd5faD17349c2D37234a107F17,2647.218,2740,0,2,7,4
1790,0xB381dAEaa7b4e1252b153500DF5B04635614aeDa,2647.218,2740,0,2,7,4
1790,0xB556814bC72C90Ff37E0a4516F503A188264A6bc,2647.218,2740,0,2,7,4
1790,0xBEe68D5BbDd56FD814E59116F3E4b493A148A3c2,2647.218,2740,0,2,7,4
1790,0xC83FA6A9536E48194E3e90464F80Fea3c843b8fB,2647.218,2740,0,2,7,4
1790,0xF34e7a227B6bA749055dfA61F933a9F3621d786c,2647.218,2740,0,2,7,4
1790,0xdFE9778e0858A55C635Fd3540976E13d89ac5dF4,2647.218,2740,0,0,7,204
1790,0xe42c62D297Df212E96138c76C91df9e1Fab0f99b,2647.218,2740,0,2,7,4
1790,0xf6958A622Ee89f77a9BfEe71fC839D3Aa32E1250,2647.218,2740,0,2,7,4
1811,0x012a5E2AB2D26DB89D50D625E90b425e58356280,2637.557,2730,0,2,7,3
1811,0x016D933cF92434F2A2A4F6Ae973Adec154Ad2d69,2637.557,2730,0,2,7,3
1811,0x0C85ce04FBf48b2c440E0fBa189508b0D4217a1A,2637.557,2730,0,2,7,3
1811,0x15f0355619b129293aCfEA4824A00444b064Ef44,2637.557,2730,0,2,7,3
1811,0x2130c08Be48aD3E798D3838dFAf2D440EEe8037e,2637.557,2730,0,2,0,73
1811,0x278630Ea82E0De47848d59686A67EE53bC5AEB1e,2637.557,2730,0,2,7,3
1811,0x2E0707aBC1C767B20c04cAdf893AE48FE9Df9b0f,2637.557,2730,0,2,7,3
1811,0x2e2EC7a02737F1E3080B18Bf26cD9EABAbC60fb1,2637.557,2730,0,2,7,3
1811,0x45c86D9d17089b7EFAD8b69cE5dd2fc8273b54b5,2637.557,2730,0,2,7,3
1811,0x4d41E30d21B61DD782f8D08c2f6b33273655CE93,2637.557,2730,0,2,7,3
1811,0x56Ca178174fADCC5647E8aA78b78A948C46d88AA,2637.557,2730,0,2,7,3
1811,0x59E03fBcAfD4E29cEF3218785A00A8dEeAc39a3B,2637.557,2730,0,2,7,3
1811,0x6e77f31bC17202BD2F5FA9A51Fff5ed75aB24FB2,2637.557,2730,0,2,7,3
1811,0x72E23Ed5f24b0662327c7f6235F5Bf64cDF297e4,2637.557,2730,0,2,7,3
1811,0x7526f716d2f22288b4AC3be9aad08CBf2c541f45,2637.557,2730,0,2,7,3
1811,0x7630fe958a5e544581298EB4Ea3dEb51eF9CEa77,2637.557,2730,0,2,7,3
1811,0x7E63c76F801c5E2dfCae1dBb9B5d753afdC5a43C,2637.557,2730,0,2,7,3
1811,0x7db7d0FE387e442a93D0247975A00AF1Df8e052a,2637.557,2730,0,2,7,3
1811,0x8262a5f75Ae441619FA20D9Fc4383F4fB8aa31dE,2637.557,2730,0,0,27,3
1811,0x920758043228AB566A3E7983A8864B698Eea5403,2637.557,2730,0,2,7,3
1811,0x930e2B6715EE9B2354726fC58a79DBa163Db51d0,2637.557,2730,0,2,7,3
1811,0x9Db824b0c0AB80D358811F01453989D42d46B3FE,2637.557,2730,0,2,7,3
1811,0xA0ADf945c82adEe6A848E902115555fFD0b21b90,2637.557,2730,0,2,7,3
1811,0xA0B36a0707E3EAD12C45F46ef9B8aFbCa33A4004,2637.557,2730,0,2,7,3
1811,0xBbaEC5458f67197dE96F2CA3D94d634316c804a9,2637.557,2730,0,2,7,3
1811,0xDaC730e43A43a13DecFA567ac012AA8cb83fD17c,2637.557,2730,0,2,7,3
1811,0xEEd58Ac14af8aacBC0776E548537D55Af68Eea4c,2637.557,2730,0,2,7,3
1811,0xc2021AD51BF877911c6728f056324fE8EAC0Fde4,2637.557,2730,0,2,7,3
1811,0xc6807ba1D89e6A0ba7e3c4B07BF763d9a9dCdf75,2637.557,2730,0,2,7,3
1811,0xe6611C49B201fDf524697DdBe4e46714157b6F7A,2637.557,2730,0,1,13,43
1811,0xe6b7b24bDCbC933083F778c0Fd12754BD881464a,2637.557,2730,0,2,7,3
1811,0xeD86fb4B107b0725be35475Fa0AD6cA31e58d4d6,2637.557,2730,0,2,7,3
1843,0x1BC8225ab022c8a7620666f3E975DC363532c231,2627.895,2720,0,2,7,2
1843,0x2584D9B4A3Abb4dcD76e5c0A6654897F7a7E3c0a,2627.895,2720,0,2,7,2
1843,0x364056980867D1655897299889BcA4E7D465b395,2627.895,2720,0,2,7,2
1843,0x372570802335134b5654b41Fa5eEF84548DB4d79,2627.895,2720,0,2,7,2
1843,0x3eB2eFE514D73F9Ce521E65e1466C9374736016d,2627.895,2720,0,2,7,2
1843,0x5Db3630c63D862BdecBF9FA1Ed8021d7f55287Da,2627.895,2720,0,2,7,2
1843,0x61BE57a93B3cE643e8662446e8c4572BaF67Ab4e,2627.895,2720,0,2,7,2
1843,0x66C62c2E4a17dC86B7eA1e207F1D6cE4bEd6FB35,2627.895,2720,0,2,7,2
1843,0x7D811130F7886dc06554043830E5Fde0D254311f,2627.895,2720,0,2,7,2
1843,0xC4130e106837730560b534D64D488a502096fDEd,2627.895,2720,0,2,7,2
1843,0xD078073F50edc5b59b8C28837C0f33bB21a6Ee8B,2627.895,2720,0,2,7,2
1854,0x0F9Ec279D6c990493805391ed2a7Ac6fb89eEe26,2608.573,2700,0,0,17,100
1854,0x35EFE6F151786f9cEcf8B952f09dA4F50573c8Dd,2608.573,2700,0,2,7,0
1854,0x6e2a1EfCE794Bf01D6A41bC9f1ffB7bBd1a22BE3,2608.573,2700,0,0,27,0
1854,0xB2020619B40aA268e3e2b6D6F6D7271bC93DAC14,2608.573,2700,0,2,7,0
1854,0xaf9c97a908Cc612d2A59c27BfAe8ABB51be6445E,2608.573,2700,0,2,7,0
1854,0xe540Dd8777D1Ef341011558a09a193D9bD307588,2608.573,2700,0,2,7,0
1860,0x32e8C2F853b9348bA6dd2F9c9E280F473C42a47E,2589.25,2680,0,2,6,8
1861,0x1C396f3d36BC0F94fCccF5D1FEbc0fDD218aA40c,2531.282,2620,0,2,6,2
1861,0xD11B03BC8813C64374e634da6D1c794059c91a2B,2531.282,2620,0,2,6,2
1863,0x5bBe136698d98AB6389C3356368399408F1f459E,2511.959,2600,0,2,6,0
1864,0x8615B8bf02DFF79Ff5aFbB0acb097203a16A9AEc,2492.636,2580,0,2,5,8
1864,0xAF956E083307C89Ff2bAD70AD15E923531E0A402,2492.636,2580,0,2,5,8
1866,0x282A687b649b2209ab5275bB868DF3C2B9cc198F,2473.313,2560,0,2,5,6
1866,0x2dbF0999a5F9185720398453a9ADe586299F13a6,2473.313,2560,0,2,5,6
1866,0x409f0aBf70Af152b0349916F1d13e525827b0d1e,2473.313,2560,0,2,5,6
1866,0x44837F2Ddb6762B3C36aB8df556c9b7C6CfA2C05,2473.313,2560,0,2,5,6
1866,0xc3A6f32C13D1400Ff5CDc5Bffd07A29268b7ba3B,2473.313,2560,0,0,25,6
1871,0x8b5505419334c6aB123Fc51FA55bA5eDf164bA39,2453.991,2540,0,2,5,4
1872,0x6C55aDfC84612Ba27E9548c78C10aB3dEaC6aFdB,2444.329,2530,0,2,5,3
1873,0xA3541c454d3fCF2f6a1Eb18672552e8837A5AD70,2299.408,2380,0,2,3,8
1874,0xF5cFc413ece37d86aA2Fa367aEB789009808caF3,2289.747,2370,0,2,3,7
1875,0xA78a738D4cf8C0F9939323ceED5aea9Ea1b42CD4,2260.763,2340,0,2,3,4
1876,0xD6bF398dFA4f6aD952CFD5BB75388eAeF3A8193e,2251.102,2330,0,2,3,3
1877,0x2CCfCBE956FCcb574fED38759F3E9DA67f7502D2,2212.456,2290,0,2,2,9
1878,0x3A0Ea67e8284b77EA368E26eD71025D49f8B1049,2202.795,2280,0,2,2,8
1878,0x5Fb578B179f4559a5B375E5CDbC91F60E1e0C446,2202.795,2280,0,2,2,8
1878,0x7ad9d8711788ef3bCAba5348C5BA3C8d58b58ca8,2202.795,2280,0,2,2,8
1878,0x93859CC88a09Be9C1bc033d435F87f305Bc28224,2202.795,2280,0,2,2,8
1878,0xd7A718c1BD2391cF19a2bfEc18E00fc074F6a273,2202.795,2280,0,2,2,8
1878,0xdEe517bFc5DB0122e56FfDD605286F87b81b83dE,2202.795,2280,0,2,2,8
1878,0xef4544D7fF3d20e60892A7FEE1C906026F304053,2202.795,2280,0,2,2,8
1885,0x002B1390116239A65b8F14BF8691B7B0C3F54c7c,2193.133,2270,0,2,2,7
1885,0x083f357C1E66C516A25e2512fd77689395aa7C29,2193.133,2270,0,2,2,7
1885,0x0c8525EE96d8b27928Ee679DEb6f326c9F1B7252,2193.133,2270,0,2,2,7
1885,0x10701840A201f2DC62E34e872f5EE74a1978b2C4,2193.133,2270,0,2,2,7
1885,0x124141b7A6e507AcaB506B32c672bd1e55e43b84,2193.133,2270,0,2,2,7
1885,0x4134fF79cB444281e49B10171Bed4f6FB7d1a6C0,2193.133,2270,0,2,2,7
1885,0x4E9c8f5Ca7C4814cB1e23Fe11E850aD25eED63BD,2193.133,2270,0,2,2,7
1885,0x520e2B48a5C92164AfE5535e0A7484f9bB5437E5,2193.133,2270,0,2,2,7
1885,0x555CcE49bbBcd0143e14a44cC7cc6FbC6c761679,2193.133,2270,0,2,2,7
1885,0x5e15e09815e2135f6a14bdC0d431d39383bB4956,2193.133,2270,0,2,2,7
1885,0x7A90dA013E9F9a77944C6e5308cee2b12ec092b9,2193.133,2270,0,2,2,7
1885,0xA672A5a997c00152C00FBCAF333380E07Bb893Cc,2193.133,2270,0,2,2,7
1897,0x76bF269a56367542EF72A727bF583DC6d601eD91,2164.149,2240,0,2,2,4
1898,0x81876c483Df7169deEF0DC77308cf1592fc48185,2125.504,2200,0,2,2,0
1899,0x0D33d24eea04a3F776733cDfE2c0cDA228E8e7cE,2048.213,2120,0,2,1,2
1899,0x4DaE0d73d43f22F7484671F68FE533D35E429599,2048.213,2120,0,2,1,2
1901,0x2020d25530CF90f48F176DA7CD3d3C1cd282d400,2038.551,2110,0,2,1,1
1901,0x4D393a8c2dd969d6BDa1Cd2974543e2eD7bbAa35,2038.551,2110,0,2,1,1
